Tweet,closed_probs,closed_open
editorial: who is playing dirty in sonoma politics?   ,0.9932205914330977,0
ride along as a former daytona 500 winner takes on sonoma raceway   …,0.9914596284105719,0
october wildfires force many to leave sonoma county   ,0.7057943994765462,0
assistingnot a cal fire incident: #doylefire off old highway and cowboy joe road northwest of doyle northern california district - susanville in lassen county lead agency: bureau of land management,0.943361023724241,1
new incident 4:31 pm seaview rd at timber cove rd timber cove vegetation fire,0.578135731149734,1
heres how you can visit californias iconic redwoods for free   ,0.9892696879474366,0
more than 250 runners in vintage festival races   ,0.9704805329917553,0
watch for slow traffic on sac sb i-5 south of bercut drive and north of q street due to a collision no eto,0.95967087310707,1
highway 37 closed in both directions at atherton due to flooding use alternate routes,0.9570799377910417,1
sonoma’s police blotter: drugs and dui nov 2   ,0.9968657030790888,0
food: unwashed avocados can be the pits   ,0.987224698751358,0
longtime benziger executive mark burningham to retire at end of 2018   ,0.9743666367745787,0
sonoma chef john mcreynolds’ new book finally on its way   …,0.9984800114198664,0
laps for charity at sonoma raceway   ,0.9931831194105014,0
scanner update : felon in a stolen vehicle arrested   …,0.9670333145282044,0
editorial: diversity a zero-sum game in sonoma   ,0.9962338429808255,0
15 things you should know when looking for a rental in sonoma county   ,0.987044162024784,0
10:25pm vehicle vs cow roblar rd,0.9886645847844894,0
ssu student loses leg to flesh-eating disease   ,0.9878482455028472,0
yes per quickmap northbound highway 89 sr49 w jct in sierra county hwy 89 at sattley both northbound and southbound lanes are blocked due to a crash no eto at this time last updated: 01242019 12:37pm,0.9919315976985775,1
sonoma speaker series to welcome victoria arlen on march 4   ,0.9875670558506808,0
*urgent avoid the area* 101 closed north bound at airport and closed south bound at windsor river rd,0.9875398227688413,1
us 50: wb traffic released at meyers eb still being held at twin bridges  …,0.5243495301212939,1
citizens fear crime wave cops say ‘not really’   …,0.9669125231473443,0
litzenberg wins sonoma valley high school alumni meet   …,0.9988927027573183,0
interested in a rewarding career with caltrans? were looking for class a drivers with tanker experience to fill equipment operator ii positions learn more at our upcoming open house or visit   ,0.999982930710188,0
reader poll: should sonoma drop the ‘lady’ in lady dragon?   …,0.9978676602681613,0
long shadow of grief lingers after wildfires   ,0.5430777141658214,0
all clear  …,0.9998683769673019,0
two sex abuse survivors get $68 million   …,0.9929618789566661,0
police beat: stolen champagne leads to unhappy holiday   ,0.9858642233618665,0
sonoma dish: late season fruit desserts   ,0.993383447912704,0
any volunteers interested in delaying westbound travel until tomorrow? anyone at all? no? ok here’s what you can expect! thread @chp_truckee @chpplacerville @townoftruckee @cityofslt @placersheriff @countyeldorado,0.9792647459670142,0
415 verbal olive garden parking lot rp subjects now in vehicle at light on rpx waiting to get on 101 now nb 101 silver honda stopped at nb 101 and golf course drive,0.9912771174770619,0
sonoma valleys soccer girls fight to tie at arnold field   ,0.9950740957257592,0
district announces leadership plan for sassarini elementary school   …,0.9942856639095355,0
kathleen hill: mad hatter tea party mother’s day menus and more   …,0.9859143600283945,0
sonoma valley people’s choice nominations sought   …,0.9941606672235264,0
victim air lifted to hospital one-way traffic control now in effect  …,0.9852614742291866,0
we get it some of our own are over there too thanks for your work @the_uso!,0.9605524594757806,0
still holding trucks eb at applegate,0.9872581746801636,0
this weekends cosmic trifecta: solstice full moon meteor shower   ,0.9788406886843457,0
final update 10:21 pm confirmed non-injury canceling the balance,0.9978817549390202,0
sonoma’s bestseller list the week ending sept 21   …,0.990940788422134,0
scso code 3 for a 911 hang up north sr larkfield area,0.9903488867240204,0
21:17 1519 415 unwanted cvs commerce blvd rp subject screaming inside store 21:20 officer with subject near safeway,0.98852882352824,0
hi everyone! please prepare for a very windy day tomorrow gusts could reach 50 to 60 mph staring in the early afternoon heavy rain is also expected we will continue to update you,0.9182310716038267,0
michael mina to help reinvent carneros bistro   …,0.9721820731103757,0
highway 99 at bishop in live oak blocked in both directions due to a crash,0.8186467257421228,1
sonoma maker lab featured in national magazine   …,0.9842505768297694,0
readers share their favorite sonoma county comfort food   ,0.9948597929429667,0
los residentes pueden llevar los desechos domésticos peligrosos a un lugar de recolección de un día planeado para el 9 de marzo en sunset beach river park 11403 river road en forestville 8 am a 4 pm,0.9994047093883865,0
worried about power outages? what to know before buying a generator   …,0.9913562995602929,0
viral video captures bear trying to break into lake tahoe cabin   …,0.9854386285979972,0
exploring life in sonoma in the early 1800s   …,0.9873043611226037,0
state denies lakeville highway barrier   ,0.8367678793116178,0
amys kitchen digs in for 2020 marin restaurant opening   ,0.9993606824792794,0
santa rosa diocese to name priests accused of sex abuse   ,0.9887510945640581,0
fire on windsor river road is mopped up,0.5887974837548431,1
flooding has now closed highway 45 between county road 24 and county road 28 in colusa county #trafficalert,0.9996922546994699,1
county homeless population ranks among largest in us among suburban communities   ,0.9693994708253946,0
update 2 3:22 pm 3 patients 1 moderate 2 minor,0.9767933079157826,0
if the signs say “road closed” it means the road is closed we’re waiting for the waters levels to drop on alexander valley rd before they can be towed,0.8605646286749338,1
#trafficalert traffic collision blocking all eastbound lanes on hwy 20 at the 10th st bridge motorists are advised to use an alternate route,0.951493667830218,1
new incident: #marshviewfire off marshview road and highway 680 south of cordelia in solano county is 183 acres and 40% contained,0.976097680860061,1
#gainesfire at mt gaines rd and bear valley rd bear valley in mariposa county is 1300 acres and 100% contained,0.9740500936226011,1
this week is centered on the science technology engineering and math of #prescribedfires watch the video below where we focus on just some of the technology used to make a safe and controlled #prescribedburn   ,0.8819064929294417,0
report: housing health care woes drag on health of local residents   ,0.9808403121570081,0
#trafficalert: caltrans will conduct emergency testing on the tower bridge this morning from 8:30 to 9:30 am plan for alternate routes,0.8423088807491784,0
obits to die for: how some folks get the last word   ,0.9807877160120494,0
genetic profile links sonoma man to 47 half-siblings   …,0.9970701061115359,0
a special thanks to all who turned out this morning to welcome @soco_tpw #sonomacounty transits first zero-emission bus which debuts today on route 24 the #sebastopol shuttle #innovation #transportation icymi:   @northbaynews,0.9319855858695446,0
11318 245pm stolen vehicle + felony hit and run dutton ave  santa rosa,0.9640401943811704,0
sonoma’s reel fish shop sold to local partners   ,0.9939453861333368,0
were estimating mid-afternoon if not sooner,0.9914321049652696,0
cal fire would like to continue to thank our out of state partners that came to our aide during these powerful wildfires we appreciate their support,0.9777798496882801,1
final update 7:43 pm henry 1 canceled,0.9885777331615135,0
sonoma high school cracks down on vaping   …,0.9986606723035759,0
county gets low grade for affordability in real estate report   ,0.8814765943108811,0
properly dispose of your christmas tree! tomorrow is the last day of whole-tree collection for the cities of santa rosa petaluma healdsburg and cotati   … @_recyclenow,0.8494337222062134,0
still holding at twin bridges for avalanche control work haven’t been provided an eto,0.8138941620515615,0
top 16 things to do in sonoma county according to tripadvisor   ,0.9920615191112716,0
new incident: #framefire off hwy 198 & frame rd east of monterey county line in fresno county is 20 acres,0.9117264670233652,1
historian to address native american resistance   …,0.978560966566139,0
what was the shiny object in dark sky that startled sonoma county residents wednesday night?   ,0.9801467504578739,0
yol 50 - eb @jefferson the offramp is closed due to a disabled big rig no eto,0.7078458467019253,1
this week caltrans began installing piles for a retaining wall along i-80 for the three mile truck climbing lane project project completion is anticipated in the spring pending good weather more info at   ,0.7832826603513021,0
910am orange st agency assist - by santa rosa pd,0.8332690472689059,0
11:11pm - law enforcement and medical responding code 3 to an incident in sebastopol road please avoid the area,0.9452077933255171,0
new ice cream shop opens in sonoma on highway 12   ,0.9897340178657251,0
vintage 1926 farmhouse on the market in sonoma for $725000   ,0.9974038696450933,0
#campfire [update] pulga road at camp creek road near jarbo gap butte county is now 109000 acres and 25% contained evacuations in place unified command: @calfire_butteco  @buttesheriff @paradise_ca @chp_valley and paradise pd   … …,0.9268090180533386,1
el verano students explore sonoma’s garden park   ,0.9962637209050579,0
18:52 1419 suspicious circumstances goodwill sebastopol rd sr light-skinned hma in black vehicle trying to entice children to his vehicle been parked there for 40 min,0.973233981389976,0
the hwy 32 #campfire closure has been reduced hwy 32 is now closed to eb traffic at yosemite dr and wb traffic at nople ave in forrest ranch all other hwy closures remain in place,0.9999990874619865,1
were sorry to hear that @caltransdist10 can answer any questions you may have about the work on 580205,0.9170960283866572,0
scso reponding to party hembree lane,0.9933149408874896,0
french’s mustard-flavored ice cream goes where no ice cream has gone before   …,0.9961104953837392,0
return to se asia part i   ,0.9686905017994991,0
sac southbound i-5 south of arena bl slow traffic due to multiple collisions lanes blocked no eto,0.9749354657062368,1
sonoma mayor predicts cannabis dispensary to open in 2020   ,0.9999930375863162,0
santa rosa set to accept applications for new pot dispensaries   …,0.9940656046532678,0
chin is a great reference 8004277623 road or    theres also a free quickmap app you can download on google play or itunes,0.9825166951883483,0
where to eat outside: the best restaurant patios in sonoma county   …,0.9459792817538907,0
"proud to announce #cloverdale shuttle is now fare-free! plan your next trip:    the ""fare-free"" program includes local routes in #sebastopol #windsor #healdsburg #guerneville #monterio #sonoma and #sonomavalley hop-on hop-off! #sonomacounty",0.9478253137556504,0
rain rain go away come again another day! #potofgold #costcopizza #chp #sonomacounty   …,0.9862806090634607,0
sheriff rob giordano the county’s top lawman during a challenging year of fire recovery retires   ,0.5398647724546402,0
last baby born at sonoma valley hospital   ,0.9891906408584646,0
man suspected of dui after passing out in drive-through at petaluma taco bell   ,0.9968143722177183,0
112618 1539 srpd humboldt st  silva avindecent exposure,0.9680828007035148,0
12 popular books set in sonoma county to add to your summer reading list   …,0.9958429459893812,0
re-arrest of gang members days after sweep - santa rosa  …,0.9318051391025292,0
sonoma workshop focuses on the unique retirement challenges of the childless   ,0.9930717142364829,0
parkview project ‘scoping’ meeting puzzles planning commission   …,0.963327603614055,0
new incident: #momsfire off moms lane and lone tree road south of orville in butte county is 10 acres and 60% contained,0.9162462771364082,1
another family domestic woman was in a car crash came home has a head injury not acting right medical staging windsor,0.8636112468271926,0
update 2 2:02 pm reach 1 lifted and en route 6 minute eta to the scene,0.9999670402577082,0
occupants of the pursued vehicle are refusing to exit the vehicle and a standoff continues,0.9779741532977415,0
film: ‘tiny vineyards’ big screen   …,0.9704528846053684,0
update: no chain controls on i-80 drive safely!  …,0.9879133265517426,0
bill lynch: new pool plan has promise   …,0.9944813731253126,0
working from home a growing trend in sonoma county   …,0.9806295674537511,0
incorrect spelling his name is seth lampert,0.9884700612349108,0
#1 lane blocked sb 101 south of central windsor the fires on the shoulder are out,0.8537440463489961,1
#taboosefire south west of big pine and north west of aberdeen in inyo county is 10088 acres and 62% contained unified command: @calfirebdu & @inyo_nf for information on evacuation orders and road closures   ,0.9988232012057273,1
fugitive discovered in sonoma county after 23 years living under dead childs name   ,0.993713339229613,0
prepare for heavy rain and potential flash floods tonight through thursday morning february 14 2019   … #sonomacounty #santarosa,0.9752874030130003,0
its still snowing along the 50 corridor with chain controls from 3000 feet to meyers,0.9892496984836541,0
sonoma’s street cleaning schedule   ,0.9833318807782,0
expanded accident lakeville and old lakeville children ok mother being transported,0.8960538375930341,0
‘we cannot gamble with our lives’: county’s switch to lottery for rent vouchers blasted   …,0.926001211285268,0
sonoma school district to appoint dunbar area board seat   …,0.994814646458071,0
council oks ‘accelerated’ minimum wage   …,0.9811144920655744,0
sold in sonoma valley week ending nov 24   ,0.9969877359742128,0
napa county oes: storm and road closure updates click link for information   reply with a friends #to forward,0.9482864880323608,1
you won’t believe what sonomans are saying about the plaza ‘love’ sculpture   ,0.9890384591632719,0
day of the dead events in sonoma   ,0.9931210572459688,0
pueblo day to bring sonoma history alive   …,0.9839515095049272,0
#border9fire off of marron valley road and border road southeast of dulzura in san diego county is 80 acres and 100% contained,0.9982811813498702,1
rock blasting now completed on the highway 20 realignment project check out this video taken from our drone,0.8991688483611562,0
in case you missed it check out this footage from last saturday of an incredible canyon rescue that @calfireneu responded to near colfax! they successfully rescued 5 people through rugged terrain when their suv tumbled down into a 200 foot embankment #rescue,0.9232122356787617,0
19:13 1519 overturned vehicle w steele and coffey ln sr 19:15 vehicle beginning to catch fire fireems en route,0.6408587989109784,0
news regarding a recent closure or reopening of a road in the unincorporated area of #soco: stewarts point skaggs springs rd down to one lane 12 mile east of tin barn rd visit   for an up-to-the-minute listing of road closures & delays,0.9985407475807981,0
camp fire-related helicopter operations resuming next week with intermittent closures of hwy 70 in the feather river canyon area closures: 9 am-noon & 1 pm-4 pm march 19-22 roadway open to traffic noon-1 pm motorists are advised to use alternate routes @caltransdist2,0.8942624778666003,0
fire anniversary events in sonoma valley   ,0.9172342218894604,0
good riddance hauling has seen – and junked – it all in sonoma   ,0.9931528919297312,0
premature tweet we’re now turning eb traffic at alta and drum due to multiple spinouts     …,0.7480692544246832,1
update: crews are starting one-way traffic control on highway 99 near biggs in butte county to clear over-turn big rig and clean up spilled rice along the roadway operation expects to be complete within 90 minutes #trafficalert,0.6040270694291754,0
sheriff 1046am allan wy foot pursuit,0.9820262787654296,0
hoping so although @nwsreno mentioned another strong snow system heading in this evening through thursday am not sure if the radar still looks like that’s a possibility,0.9031550526105769,0
11719 1021am srpd to cornell drive for burglary report,0.9955206764612641,0
teen services sonoma offers ready to work course at boys & girls club   …,0.9972095878679171,0
sonoma ‘clean beauty’ entrepreneurs to open new marketplacesalon   …,0.9999878349373842,0
the big dig begins   …,0.9744815979723391,0
were repairing a section of highway 89 north of camp richardson the next couple of weeks one-way traffic control from 7-5 monday thru thursday more info:   ,0.5468342337161163,1
sonoma burglary suspects caught in the act   ,0.994788845855399,0
sonoma student advocates for a more diverse curriculum at svhs   ,0.9957574197804261,0
sonoma speaks: your wish for 2019?   ,0.9951834958128611,0
final days: holiday events in sonoma you dont want to miss   ,0.9979032068430104,0
sac northbound hwy 51 bus80 off-ramp at arden way-closed due to a gas leak no eto,0.9263083330879628,1
secondary crash nb 99 at fruitridge  …,0.9709401710752253,0
traffic has been released on us 50  …,0.5705286614056608,0
101 south  south of east washington motorcycle road rage bike rode by vehicle and smacked their side mirror and broke it harley type motorcycle plate: 23r9524,0.6136233104618352,0
holding westbound 80 traffic at the state line due to crash,0.9176152260012724,1
i-80 westbound at russell near auburn the #2 & #3 lanes are blocked due to a big rig fire first responders on scene pass with caution eto 7 am,0.9992593523055078,1
d3 highway closures no eto snow removal operations are ongoing i-80: eb applegate commercial colfax passenger wb nevada state line sr 20: eb nevada street sr 49: from downieville to sierraville sr 89: from ebrights to bliss state park,0.976130126014832,1
highway 37 local roads closed on wednesday   ,0.8599983915032188,1
#southfire off of south mountain road and balcom canyon road east of santa paula in ventura county is 131 acres and 80% contained lead agency: ventura county fire department for more information : @vcfd_pio,0.999922027319959,1
sonoma jack in the box site for sale   ,0.9928950834548782,0
free sonoma tennis clinics for adults and children   …,0.9960442010564391,0
i-80 truck climbing lane project work also continues on a retaining wall just past the long ravine overcrossing crews are drilling into the hillside to place further structural supports @80trucklane,0.8588365318230695,0
kathleen hill: la hacienda opens lobster sale and another brunch   …,0.9988994597074475,0
letters to the editor nov 9   ,0.9855964123675063,0
expanded traffic accident occidental and mill station rd graton,0.8670852033638619,1
court rules chalking tires is “unreasonable search”   …,0.9919289429859481,0
woodland star charter class visits jug handle creek farm   …,0.9759255286136865,0
jack london yacht club ‘boat reveal’ party in glen ellen   ,0.9940003821823089,0
mini snarks to set sail again   ,0.9944399538221145,0
update 1 9:16 pm cal fire engine at scene has 1 bicyclist down evaluating the patient,0.901986988780415,0
#midfire near patterson pass and mid way eastern alameda county is 22 acres and 100% contained in unified command with alameda county fire department link:      ,0.9950685444232544,1
update 1 3:34 pm #fordfire reported as a 10 by 10 foot spot cal fire en route wo aircraft,0.737727723079084,0
northbound i-5 just north of del paso blvd crash blocking #1 lane expect delays,0.9120219408067277,1
sonoma on the forefront of hospitality trends   ,0.9919536786590688,0
inside the high school’s senior project night   …,0.9973045173642952,0
analysis: some local communities have a higher wildfire risk than paradise   …,0.6668015382802561,1
hi all the board of supervisors adopted a budget for fiscal year 2019-2020 today find some highlights here:   …,0.9690944670298932,0
video: mother nature creates creamy waves  ,0.9650032106831394,0
projects that are reshaping the north bay world of work   ,0.9782720352709876,0
all clear  …,0.9998683769673019,0
#swedesfire swedes flat road and oro bangor highway east of oroville in butte county is 400 acres and 55% contained   ,0.9662533028538853,1
‘skies for days:’ tolay lake park opens to the public   ,0.9988697308233244,0
car search uncovers 40-caliber handgun and puppy in el verano   …,0.9880938780016364,0
#sandfire off county road 41 & highway 16 rumsey in yolo county is 2512 acres & 100% contained   …,0.9807703400166587,1
sonoma stompers drop 2 then win on pride night to say atop league   …,0.9986376251314862,0
update: eb traffic is being turned at drum still no eto  …,0.577365178247403,0
sold in sonoma valley week ending feb 11   ,0.9933787444511438,0
family disturbance female is threatening to kill her self and attacking the caller did not hear location,0.9307092575766238,0
sonoma county residents to participate in traffic survey   ,0.7577219393488799,0
curbside pick-up will be daily from march 11 - 15 a second final sweep will be march 18 - 22 debris removal is for residents impacted by the recent floods in the unincorporated lower russian river curbside debris pick-up may cause traffic delays in their area,0.9876790403984281,1
csus extend application deadline   ,0.9765356953511429,0
hwy 32: #2 westbound lane closed from e 8th & bartlett st to e 9th & bartlett st in chico due to emergency tree work eto is 12 pm,0.9255139057647586,1
new information posted on road closures in #sonomacounty outside city limits #transportation  ,0.8627152260038998,1
hwy 99 northbound at eaton rd just outside of chico lanes are blocked due to a crash chp & caltrans on scene clearing debris no eto,0.6164585775125337,0
new incident: #cottonwoodfire off of cottonwood creak and barrett truck trail along the usmexico border in san diego county is 10 acres,0.9482961613977237,1
top latino leaders announced   ,0.9795301771208713,0
glen ellen country estate on the market for $27m   ,0.9887103988688288,0
i-80 wb traffic is currently being held at truckee due to big rigs with traction issues over the summit no eto,0.9114030836985935,1
sonoma valley drivers beware   …,0.9924728321153345,0
the westbound and eastbound us 50 connectors to southbound highway 99 are being closed at this time due extended police activity following an earlier crash the broadway on-ramp to sb 99 will be closed as well no eto motorists should consider alternate routes #trafficalert,0.9998461227545269,1
the roads are destroying cars: drivers want county to pay for pothole damage   …,0.946288113491558,0
posted for awareness suicide attempt sr,0.9190338235834914,0
strictly business: sonoma valley business news nov 23   ,0.9997392702226647,0
good progress has been made on guard rail replacement work on highway 191 south of paradise the camp fire damaged sections of the guard rail,0.584238262799432,0
this is eb i-80 at cisco bridge traffic is being turned around at alta due to multiple spinouts,0.8054762342383486,1
you’ll need a drink when you see the number of wine-tasting rooms the city of sonoma will soon allow!   ,0.9996274341319696,0
middle two rock rd is closed between eastman rd and bodega hwy transformer blew pole snapped in half and the transformer is sitting on the ground,0.7497403478432733,1
#redbankfire off hammer loop road and petty john road west of red bluff in tehama county is 7340 acres and 7% contained evacuation warnings and road closures in place for more information:   ,0.9997447006492197,1
#senicfire units now having problems with a bin of tires with a flat bed truck on top,0.9644620384295371,0
sonoma student fernanda alvarez 14 is on a star-spangled path to success   ,0.9965186625555271,0
dump truck containing oxygen tanks is on fire at i-80 eb at the antelope rd off-ramp no eto,0.8248587463944603,1
is the time right for permanent daylight saving in california?   ,0.9745936470287312,0
and finally if you see our men and women in blue orange or those that work for public works departments in the region please say thank you! they’ve been working around the clock to keep the highways and roads safe for travelers and deserve our deepest gratitude,0.7620918582893026,0
tower bridge is now in the down position but it remains closed to traffic due to electrical problems please use alternate routes there is no estimated time to reopen the roadway #trafficalert,0.9096834960823118,0
new incident 9:50 4681 sonoma mountain rd 7588 on scene reports tree down into power lines with a small vegetation fire starting no additional resources requested at this time pg&e requested to expedite,0.7321336690176488,1
sonoma to welcome new bakery café in the springs   …,0.992164231494687,0
the big rig has been moved to the shoulder and the highway is clear  …,0.9997304673139239,0
new incident 9:06 pm pinecrest drive at pioneer way santa rosa possibly chimney fire,0.6769639451782068,0
weed and wine tours are on the rise   …,0.9840368715893163,0
#woolseyfire [update] south of simi valley ventura & los angeles counties is now 98362 acres and 52% contained unified command: cal fire @vcfd @venturasheriff @lacofd @lafd @lasdhq and @lapdhq   …,0.8219714883350334,0
today we remember the unimaginable and heartbreaking losses suffered during the sonoma county fires of one year ago together we will rebuild together we will recover together we are #sonomacountystrong,0.7451042809798996,1
new incident 2:36 pm marlow rd at zinfandal ave santa rosa vehicle vs pedestrian,0.8944484422555691,0
local realtor debuts ‘seriously sonoma valley’ video series   …,0.9811415585320191,0
another sierra winter storm is arriving friday evening and will impact traffic through monday morning download quickmap on google play or itunes for real-time highway updates throughout the weekend   ,0.9552879357074121,1
sonoma valley dragons outlast casa grande in volleyball   …,0.9944817389057894,0
update 4 10:22 am #littlefire battalion 1411 requesting 3 additional cal fire engines due to the length of response time this will be in addition to the 4 eninges responding already reports of lighting last night possibly of additional fires in the area,0.9952554134600465,1
@cafirescanner,0.9765356953511429,0
students file lawsuit against colleges in bribery scandal   ,0.9584418395115274,0
strictly business: sonoma valley business news oct 26   ,0.9990068637269826,0
sonoma mayor pushes for greater financial oversight   ,0.9928476078413299,0
6644 is a blend of california french grapes   …,0.969164404362416,0
city of sonoma seeks part-time sustainability coordinator   …,0.9967028965534873,0
closure has been activated 9pm - 5am mon 826 signed detours are in place,0.6321145490377855,0
#rockfire off del puerto canyon rd west of patterson in stanislaus county is 750 acres   ,0.8872610668646883,1
northbound highway 89 will be closed to vehicle traffic near baldwin beach road from 7:45 am to noon today due to the marathon more info: ,0.9995055221779073,1
new incident 7:59 pm post delayed santa rosa medical requested for a stab wound no other info at this time,0.8415950455198739,1
sonoma highway to get 4th barbershop   …,0.9851566065450101,0
sonoma county’s new law enforcement watchdog seeks to expand role   …,0.996426714532654,0
#woolseyfire [update] at e st and alfa road rd south of simi valley ventura county is now 85500 acres and 15% contained unified command: cal fire @vcfd_pio @lacofdpio @lasdhq and @lapdhq   …,0.9837504588992374,1
from sliders to salads: what to try at this weekends taste of sonoma   …,0.9912386762260937,0
i-80 chain control update: r-2 eb kingvale to truckee wb truckee to rainbow   is your best source for highway updates,0.8432843742947789,0
sonoma church restores stained glass windows   ,0.9949524687810433,0
inside the sonoma valley community health center   ,0.9913841449980995,0
changes planned for glen ellen downtown space   …,0.9874206612336295,0
beautiful day for the santa rosa chp 90th anniversary party thank you all who joined us in the celebration check the attached link as we add photos from the day   …,0.973714555649879,0
free popup prom boutique in sonoma   ,0.9932459756991096,0
nb 99 at garden highway in nicolaus lanes blocked due to major injury crash caltrans en route for traffic control no eto,0.9834544906234518,1
did you feel it? quake wakes up bay area   ,0.9834778076163221,0
hot air balloon crashed in napa county injuring 3 riders   ,0.9589155575382269,0
we understand your frustration there were a lot of holiday visitors over the weekend which created heavy traffic on all highways on monday chain controls ended: i-80 @1:04 pm us 50 @10:43 am,0.8644336732128532,1
sonoma valley high combats e-cigs   ,0.995779110896563,0
a new channel developed in the #russianriver at the #asti crossing due to winter rain the change requires 2 additional abutments to be installed for this important supplemental community access point open mid-july more on #sonomacounty bridges:   ,0.9992823017474085,0
la luz fundraiser: vive la france!   …,0.9991367719660821,0
traffic advisory: exit ramp to csus from eastbound us 50 expected to re-open by monday 826 for fall semester ramp project will be ongoing @sacstate @thecityofsac @saccountyca @chp_valley @cityofrcordova,0.9648595374725164,0
expect slow traffic on highway 70 northbound heading into marysville due to a crash blocking the #1 lane tow truck en route @chpyuba,0.5644125808666323,0
101 fires are contained,0.62542977879259,0
how the us-china trade war affects the local wine industry   …,0.9874372769597974,0
sonoma county ex-pats share on life in the lone star state   …,0.9767696083189219,0
sonoma 707 candle co opens in jack london village   ,0.9947036854000795,0
meandering angler: the loneliest road part 2   …,0.9338739155634348,0
photos: moulin rouge fundraiser comes to sonoma   …,0.9973573127627291,0
north coast vintners are shifting more grape harvesting to machines   …,0.9607119586113035,0
#3 and #4 lanes blocked on southbound highway 99 at 47th avenue in sac due to single vehicle crash crew en route for temporary full closure of the highway for cleanup no eto #trafficalert,0.9996762852165976,1
#woolseyfire [update] repopulation for residents along carlisle canyon road,0.7059624490725906,0
sonoma elementary school principal to step down   ,0.9983681017758944,0
dave moved back home to d8! no more snow updates from donner summit from him,0.9650532081060419,0
new incident: #sargentfire off sargent canyon road and sheep canyon san ardo oil fields in monterey county is 250 acres and 15% contained,0.9899776035036811,1
teen services to honor sonoma raceway with 2019 champion award   …,0.9988010320073083,0
photos: the addams family musical comedy at the sonoma valley high school   ,0.9977305433328413,0
the nb and sb i-5 willows rest areas in glenn county are closed due to a power outage there is no estimated time to reopen the facilities we apologize for the inconvenience #trafficalert,0.9822097398835715,0
pg&e has wrapped up emergency work on highway 20 at king road in williams in colusa county all lanes are now open #trafficalert,0.9994329258407825,0
update 2 9:41 pm confirmed live wires down traffic control being put in place,0.5594151786807532,1
down on the farm: historic photos of local farm life   …,0.9735102343247096,0
oregon man with violent history assaults monte rio store clerk  …,0.9845685759361085,0
possible subject with firearm gold coin motel sr code 33 2 detained in room 5 other subjects code 4 sufficient units on scene,0.5996488275407015,0
if you are struggling with mental health struggles interlink self-help center is on 1033 4th street in sr it is free no insurance questions asked use any name you wish mental health support the help you get is only your business bad days welcome,0.7749235827105997,0
15 sonoma county spots that are said to be haunted   ,0.959770256630175,0
al limpiar use protección para evitar la exposición al moho y la contaminación por inundación: ○máscara n-95 ○botas de goma ○guantes de goma ○lentes de protección ○pantalones largos camisa de manga larga y botas o zapatos de trabajo,0.996288997891658,0
food: schellville grill is sizzling once again   …,0.9903433939919595,0
smart lands $125 million grant for extending bike path   ,0.9765915198972389,0
still no change alternate routes are advised,0.9858973317421403,0
#trafficalert: i-80 wb east of colfax: the #12 lanes are blocked at different points near the cape horn overcrossing due to two big rig collisions wb traffic is currently flowing but this may change for diesel cleanup no eto,0.9992727992128708,1
power companies to spend billions on safety improvements under new bill   …,0.973682984520997,0
kathleen hill: farmers market at maxwell film festival food events and a sangiacomo family recipe   ,0.9960071377213802,0
all clear  …,0.9998683769673019,0
#antelopefire off panoche road and new idria road paicines in san benito county is 167 acres and 100% contained   ,0.9936088781719347,1
parkview project a proposed senior housing development to be previewed june 19   …,0.9966313893337934,0
remembering kenneth moore sonoma’s d-day hero   …,0.9837659910362105,0
sudden oak death blitz in sonoma valley on april 27   ,0.9909393470790596,0
hike at sonoma raceway to support overlook trail   ,0.988801708525775,0
chain controls have been dropped on highway 50  for now more snow is on the way this week per @nwssacramento @nwsreno be prepared for winter driving if traveling to the sierra  …,0.9629332158069295,0
new incident stony point rd motorcyclist down,0.9732353920316865,0
police beat: cops eye stolen sunglasses ‘peeping tom’   ,0.9820832333127162,0
us50 at frog pond is roadway clear from snow slide,0.9999354860564803,0
#deerfire off deer creek road and rons road northeast of boulder creek in santa cruz county is 10 acres and 80% contained,0.9854152398383946,1
the bottomless barbecue pit   …,0.9797523292327953,0
‘days of awe’ meet tastes of awe   …,0.9887571302311668,0
belay my last perimeter and foot search still in effect “hand search” was cancelled,0.9953870145005762,0
$100k grant to start low-income vision center   …,0.9487138579520732,0
renovations underway at sonoma valley schools   …,0.9908817193591983,0
grimms launch wingo motorcyles expand sonomas cafe scooteria   ,0.9765356953511429,0
1:28srpd to carina dr: burglary report,0.9957379137141952,0
sonoma city council moves on pot dispensaries   ,0.9984471991788494,0
flood warning until 03:45pm  ,0.9278984591431277,0
and the winner is… before the big winners are announced at the #academyawards watch the video below for a behind the scenes look at how cal fire helps to create movie magic! #oscars,0.6144515367808487,0
it was very cruel what was done to him: andy lopez remembered 5 years after his death   ,0.99777031382197,0
  …,0.9765356953511429,0
update 3 9:29 pm 7584 is has located the vehicle,0.9816446669613735,0
sheriff rob giordano the county’s top lawman during a challenging year retires   ,0.9593898399548394,0
bj blanchard: glen ellen forum   ,0.9946592303489522,0
astronaut suni williams will tell sonoma about her nasa career space travel and her next destination   …,0.9930145106992407,0
from poor irish immigrant to sonoma countys wealthiest man   ,0.9962303138255013,0
can the food hall save the shopping mall?   …,0.982458302389698,0
northbound highway 70 at olivehurst all clear,0.9997842888467829,0
former sonoma county sheriff substation for sale   …,0.995498958120025,0
